case,n_modes,n_cut,beta,g,theta,omega_q,omega_min,omega_max,window_ratio_min,window_ratio_max,detune_abs,detune_over_omega_q,detune_over_dw,dw,tail_fraction,ordered_p00,ordered_coh,best_p00,best_coh,ed_p00,ed_coh,d_ed_ord_p00,d_ed_best_p00,d_ed_ord_coh,d_ed_best_coh
m4c4,4,4,10.0,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.280512754447773,2.8924648888093023e-18,0.2314741847206067,8.450908520289752e-17,0.20288853616803554,7.26473428958487e-17,-0.07762421827973748,-0.028585648552571175,6.975487800703941e-17,-1.1861742307048817e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.3290909261646246,9.356563758858854e-18,0.31155877040884167,5.6050782416339835e-18,0.2760667991808903,1.6130360811473493e-18,-0.05302412698373432,-0.03549197122795139,-7.743527677711505e-18,-3.992042160486634e-18
m4c4,4,4,1.54,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.27043909798532023,4.441589089474586e-18,0.23925364850440212,2.2667454951124202e-17,0.18164096261992818,4.526586153425984e-18,-0.08879813536539205,-0.057612685884473935,8.499706395139729e-20,-1.8140868797698217e-17
m4c4,4,4,2.48,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.2535154844539162,5.611992921761285e-19,0.2830319611167078,5.106234029426106e-17,0.1772133703026817,1.1894835018980472e-17,-0.0763021141512345,-0.10581859081402611,1.1333635726804343e-17,-3.9167505275280584e-17
m4c4,4,4,3.4200000000000004,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.24415430290358872,6.534166935824598e-18,0.3407884381432501,8.431739607872118e-17,0.1839245978914325,2.5481959311791634e-17,-0.060229705012156215,-0.1568638402518176,1.8947792375967038e-17,-5.883543676692955e-17
m4c4,4,4,4.36,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.23898408312091113,3.859102314276495e-18,0.3554613479079051,1.0379453528881832e-16,0.19045212722012303,4.378224343318098e-17,-0.0485319559007881,-0.1650092206877821,3.9923141118904486e-17,-6.001229185563734e-17
m4c4,4,4,5.3,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.23738178296481002,2.0523659569064155e-17,0.34220486535694067,1.0947228557724605e-16,0.19553389413637573,6.496259215361664e-17,-0.04184788882843429,-0.14667097122056494,4.4438932584552487e-17,-4.450969342362941e-17
m4c4,4,4,6.24,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.2387983099868227,8.981864943756279e-18,0.32024240760028483,1.0816606922152926e-16,0.19928931989831863,8.76431468895643e-17,-0.03950899008850406,-0.1209530877019662,7.866128194580803e-17,-2.0522922331964963e-17
m4c4,4,4,7.18,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.24259829872151858,1.2874832869649094e-18,0.29683806168428156,1.0383069029110666e-16,0.20200577903982758,1.109349645620699e-16,-0.040592519681691,-0.09483228264445398,1.09647481275105e-16,7.104274270963238e-18
m4c4,4,4,8.120000000000001,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.2479693562459219,1.6501529258854513e-17,0.27397271274289836,9.816163210367066e-17,0.20394833546393298,1.343272790525682e-16,-0.04402102078198891,-0.07002437727896538,1.1782574979371367e-16,3.616564694889753e-17
m4c4,4,4,9.06,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.25286335526436116,7.823210458527287e-18,0.252140129730767,9.191583747335502e-17,0.20532860632816244,1.5756092661191025e-16,-0.04753474893619872,-0.046811523402604555,1.4973771615338296e-16,6.564508913855523e-17
m4c4,4,4,10.0,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.4789915966386555,3.9666666666666663,0.01735126523666451,0.2824213229125074,3.322057338155175e-17,0.2314741948218088,8.548146206254264e-17,0.2063061086466919,1.8052833497763545e-16,-0.07611521426581547,-0.0251680861751169,1.473077615960837e-16,9.504687291509281e-17
