case,n_modes,n_cut,beta,g,theta,omega_q,ratio_min,ratio_max,omega_min,omega_max,detune_over_omega_q,tail_fraction,ordered_p00,ordered_coh,best_p00,best_coh,ed_p00,ed_coh,d_ed_ord_p00,d_ed_best_p00,d_ed_ord_coh,d_ed_best_coh
m4c4,4,4,8.0,0.5,1.5707963267948966,2.0,0.05,3.0,0.1,6.0,0.03333333333333344,0.19914827347145578,0.23479437239506512,2.276018892553574e-18,0.27683652746050674,9.766921520626048e-17,0.19375847772519136,6.641906942806287e-17,-0.04103589466987376,-0.08307804973531538,6.41430505355093e-17,-3.12501457781976e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.05,4.0,0.1,8.0,0.3666666666666667,0.0915781944436709,0.3262904346018498,1.03361326889511e-17,0.30950413604820837,5.461462584158418e-18,0.28407653351872664,9.541752872372708e-18,-0.04221390108312317,-0.02542760252948173,-7.943798165783917e-19,4.08029028821429e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,2.0,0.05,4.0,0.1,8.0,0.3666666666666667,0.0915781944436709,0.26504381335279004,3.300162965342336e-17,0.23505576965542535,2.1850103266389928e-17,0.19006291024278466,2.345955551756792e-17,-0.07498090311000538,-0.044992859412640696,-9.542074135855442e-18,1.6094522511779923e-18
m4c4,4,4,2.45,0.5,1.5707963267948966,2.0,0.05,4.0,0.1,8.0,0.3666666666666667,0.0915781944436709,0.2472433364466839,2.1481713678445354e-17,0.27674449027810777,4.920162783350405e-17,0.17771171783794296,3.449729167678508e-17,-0.06953161860874094,-0.09903277244016481,1.3015577998339724e-17,-1.4704336156718972e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.0,0.05,4.0,0.1,8.0,0.3666666666666667,0.0915781944436709,0.23775804985210597,2.325786778122542e-17,0.33690014058592527,8.225519018779291e-17,0.1798712998953477,4.7983374219063075e-17,-0.05788674995675827,-0.15702884069057757,2.4725506437837653e-17,-3.427181596872983e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,2.0,0.05,4.0,0.1,8.0,0.3666666666666667,0.0915781944436709,0.23267050187304866,1.4034562504908118e-18,0.3550285162152116,1.0229562690653584e-16,0.18422393008255203,6.339969938882515e-17,-0.048446571790496634,-0.17080458613265956,6.199624313833435e-17,-3.8895927517710686e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.0,0.05,4.0,0.1,8.0,0.3666666666666667,0.0915781944436709,0.23117576515087324,2.776740251670076e-17,0.3436022310239541,1.0835326693757734e-16,0.1883587810812491,8.018996826664005e-17,-0.04281698406962414,-0.155243449942705,5.242256574993929e-17,-2.81632986709373e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,2.0,0.05,4.0,0.1,8.0,0.3666666666666667,0.0915781944436709,0.23266790148978003,1.2963304201879595e-18,0.3224346888191394,1.0719812116245333e-16,0.19184061990676493,9.785619478301834e-17,-0.0408272815830151,-0.13059406891237446,9.655986436283039e-17,-9.341926379434984e-18
m4c4,4,4,7.075,0.5,1.5707963267948966,2.0,0.05,4.0,0.1,8.0,0.3666666666666667,0.0915781944436709,0.23650778499792027,2.0836852507197234e-17,0.2994363958649586,1.0293875845412898e-16,0.1946640860870661,1.160026386223141e-16,-0.04184369891085418,-0.10477230977789254,9.516578611511686e-17,1.3063880168185109e-17
m4c4,4,4,8.0,0.5,1.5707963267948966,2.0,0.05,4.0,0.1,8.0,0.3666666666666667,0.0915781944436709,0.2420443126914776,1.0453386161530546e-17,0.2768379424752144,9.734226734622434e-17,0.19691663652283714,1.3434658554218573e-16,-0.04512767616864047,-0.07992130595237729,1.238931993806552e-16,3.700431819596139e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.05,5.0,0.1,10.0,0.7000000000000002,0.0404276819945128,0.3279098128693496,7.532101271644168e-18,0.31068735520116997,5.544134797694028e-18,0.2798561660200925,1.0135526546930927e-17,-0.048053646849257114,-0.030831189181077467,2.603425275286759e-18,4.591391749236899e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,2.0,0.05,5.0,0.1,10.0,0.7000000000000002,0.0404276819945128,0.26832981556815344,1.5233842457465262e-17,0.23737844156702897,2.2111279860906373e-17,0.18477858239581219,5.778971200466918e-18,-0.08355123317234125,-0.05259985917121679,-9.454871256998345e-18,-1.6332308660439456e-17
m4c4,4,4,2.45,0.5,1.5707963267948966,2.0,0.05,5.0,0.1,10.0,0.7000000000000002,0.0404276819945128,0.25101139165725705,1.5997675458716739e-18,0.279040391405215,4.960400886352941e-17,0.17605170297031553,1.785743639225707e-18,-0.07495968868694153,-0.1029886884348995,1.859760933540333e-19,-4.78182652243037e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.0,0.05,5.0,0.1,10.0,0.7000000000000002,0.0404276819945128,0.241601761267695,2.6355542150995856e-17,0.33806040501523527,8.25691862724689e-17,0.18062378876190052,1.0216248057023004e-17,-0.06097797250579448,-0.15743661625333474,-1.613929409397285e-17,-7.23529382154459e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,2.0,0.05,5.0,0.1,10.0,0.7000000000000002,0.0404276819945128,0.23644543752834282,3.87103134969719e-17,0.3553806629262325,1.0256713897215852e-16,0.18624850739698393,1.9053126586566785e-17,-0.0501969301313589,-0.16913215552924857,-1.9657186910405116e-17,-8.351401238559174e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.0,0.05,5.0,0.1,10.0,0.7000000000000002,0.0404276819945128,0.23483871032008777,1.6356161346371851e-18,0.3436852907391784,1.0871553389125925e-16,0.1910220046352115,2.802334936554287e-17,-0.04381670568487628,-0.15266328610396693,2.6387733230905683e-17,-8.069218452571637e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,2.0,0.05,5.0,0.1,10.0,0.7000000000000002,0.0404276819945128,0.23621969156258904,1.4755033443647118e-17,0.32245202584747185,1.0767907979211237e-16,0.19478217982952542,3.6965926384891246e-17,-0.04143751173306362,-0.12766984601794643,2.2210892941244128e-17,-7.071315340722112e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,2.0,0.05,5.0,0.1,10.0,0.7000000000000002,0.0404276819945128,0.23996551833362637,1.2915644826763275e-17,0.2994397754431167,1.0351521523299453e-16,0.19766697857911647,4.5791812933801934e-17,-0.042298539754509895,-0.1017727968640002,3.287616810703866e-17,-5.77234022991926e-17
m4c4,4,4,8.0,0.5,1.5707963267948966,2.0,0.05,5.0,0.1,10.0,0.7000000000000002,0.0404276819945128,0.2454234699735604,6.559032542408212e-18,0.2768385724884205,9.79825571959359e-17,0.1998513161673875,5.446081214899219e-17,-0.04557215380617291,-0.07698725632103298,4.790177960658398e-17,-4.3521745046943716e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.05,6.0,0.1,12.0,0.95,0.01735126523666451,0.3290909261646246,9.356563758858854e-18,0.31155877040884167,5.6050782416339835e-18,0.2760667991808903,1.6130360811473493e-18,-0.05302412698373432,-0.03549197122795139,-7.743527677711505e-18,-3.992042160486634e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,2.0,0.05,6.0,0.1,12.0,0.95,0.01735126523666451,0.2708451278805888,1.473201751422854e-17,0.23923575216937593,2.2325568090828808e-17,0.18202455116776242,4.455308682529806e-18,-0.08882057671282637,-0.057211201001613504,-1.0276708831698736e-17,-1.7870259408299003e-17
m4c4,4,4,2.45,0.5,1.5707963267948966,2.0,0.05,6.0,0.1,12.0,0.95,0.01735126523666451,0.25389998843013467,1.3113610018817425e-17,0.28086622698897773,4.996795434032452e-17,0.17705621058118523,1.1559998803130821e-17,-0.07684377784894944,-0.1038100164077925,-1.5536112156866047e-18,-3.84079555371937e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.0,0.05,6.0,0.1,12.0,0.95,0.01735126523666451,0.2444997588650443,1.9591996102582897e-17,0.33894807471508714,8.295534792271444e-17,0.18358367476140963,2.4708374658973747e-17,-0.060916084103634666,-0.1553643999536775,5.11637855639085e-18,-5.824697326374069e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,2.0,0.05,6.0,0.1,12.0,0.95,0.01735126523666451,0.23920229482783656,1.6393645695768172e-17,0.3556387551826827,1.0304003891223063e-16,0.19007738421937967,4.2510592035637155e-17,-0.04912491060845689,-0.165561370963303,2.6116946339868983e-17,-6.052944687659347e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.0,0.05,6.0,0.1,12.0,0.95,0.01735126523666451,0.23739082390331007,4.3138594070154803e-19,0.34374372980014845,1.0935111758959543e-16,0.19518071718978838,6.320269514197607e-17,-0.04221010671352168,-0.14856301261036006,6.277130920127452e-17,-4.614842244761936e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,2.0,0.05,6.0,0.1,12.0,0.95,0.01735126523666451,0.2385490996966252,7.999048742973395e-18,0.32246376865648707,1.084621688917795e-16,0.19897930831025765,8.543435796547494e-17,-0.03956979138636754,-0.12348446034622942,7.743530922250154e-17,-2.302781092630456e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,2.0,0.05,6.0,0.1,12.0,0.95,0.01735126523666451,0.24207977976817374,1.4565302039845638e-17,0.2994419847134358,1.0440091773251321e-16,0.20174517329483435,1.0832145624437633e-16,-0.04033460647333939,-0.09769681141860145,9.375615420453069e-17,3.920538511863119e-18
m4c4,4,4,8.0,0.5,1.5707963267948966,2.0,0.05,6.0,0.1,12.0,0.95,0.01735126523666451,0.24734161388894352,1.8714173882524922e-17,0.2768389709122935,9.892836526923723e-17,0.2037355460058326,1.3134627164287944e-16,-0.043606067883110916,-0.07310342490646088,1.126320977603545e-16,3.241790637364221e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.5,0.05,2.0,0.125,5.0,0.3,0.2872974951836458,0.28145120140984636,1.7004569260463664e-18,0.26520786441196187,6.200261033859903e-18,0.24619384093785987,2.9861493218256494e-17,-0.03525736047198649,-0.019014023474102,2.8161036292210125e-17,2.3661232184396592e-17
m4c4,4,4,1.525,0.5,1.5707963267948966,2.5,0.05,2.0,0.125,5.0,0.3,0.2872974951836458,0.21007811284989128,2.40450268616832e-18,0.20931301019044624,2.6898425421183318e-17,0.1612893479944287,6.373948483730832e-17,-0.048788764855462574,-0.04802366219601753,6.133498215114e-17,3.6841059416125e-17
m4c4,4,4,2.45,0.5,1.5707963267948966,2.5,0.05,2.0,0.125,5.0,0.3,0.2872974951836458,0.19220607586144514,2.353259007268484e-18,0.2960155213342843,6.880542445264452e-17,0.14943309729291007,8.050397990533837e-17,-0.04277297856853507,-0.14658242404137425,7.815072089806989e-17,1.1698555452693845e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.5,0.05,2.0,0.125,5.0,0.3,0.2872974951836458,0.18512088740226249,1.5275484839009642e-19,0.3478904384090891,1.0542122851296056e-16,0.1486340838626769,9.107974671996087e-17,-0.03648680353958558,-0.19925635454641222,9.092699187157076e-17,-1.434148179299969e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,2.5,0.05,2.0,0.125,5.0,0.3,0.2872974951836458,0.18339162133596545,1.110632269326475e-17,0.3391910072590184,1.1674215266650342e-16,0.15002987960098,9.7219664265787e-17,-0.03336174173498546,-0.1891611276580384,8.611334157252224e-17,-1.952248840071643e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.5,0.05,2.0,0.125,5.0,0.3,0.2872974951836458,0.18526481864650515,1.7437564582118165e-17,0.3127859424157575,1.150855734009471e-16,0.15180330635770176,1.0018025651963717e-16,-0.0334615122888034,-0.16098263605805577,8.2742691937519e-17,-1.4905316881309923e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,2.5,0.05,2.0,0.125,5.0,0.3,0.2872974951836458,0.18968977971454942,1.3754252352258609e-17,0.28435162770196476,1.0875303882917033e-16,0.15349362098061964,1.0090359634420562e-16,-0.036196158733929784,-0.13085800672134512,8.714934399194702e-17,-7.849442484964702e-18
m4c4,4,4,7.075,0.5,1.5707963267948966,2.5,0.05,2.0,0.125,5.0,0.3,0.2872974951836458,0.19704684362039115,5.446910043608631e-18,0.2570584776293107,1.0073707133945925e-16,0.1549877834499665,1.0008371087698166e-16,-0.042059060170424656,-0.10207069417934422,9.463680083337303e-17,-6.533604624775891e-19
m4c4,4,4,8.0,0.5,1.5707963267948966,2.5,0.05,2.0,0.125,5.0,0.3,0.2872974951836458,0.21244885498023822,2.2035537945274793e-17,0.23147376335696168,9.219675507391985e-17,0.15627367126993547,9.823338138452496e-17,-0.05617518371030275,-0.07520009208702622,7.619784343925017e-17,6.036626310605113e-18
m4c4,4,4,0.6,0.5,1.5707963267948966,2.5,0.05,3.0,0.125,7.5,0.033333333333333395,0.11170929281604326,0.2873700211889362,1.7972381247224934e-17,0.26961250082429994,6.529152325934329e-18,0.24374985614899472,5.670632763177542e-18,-0.043620165039941455,-0.02586264467530522,-1.2301748484047391e-17,-8.585195627567872e-19
m4c4,4,4,1.525,0.5,1.5707963267948966,2.5,0.05,3.0,0.125,7.5,0.033333333333333395,0.11170929281604326,0.22039096978764375,2.0414643122211325e-17,0.2168929394408513,2.788370177833979e-17,0.157549570967697,3.272235735172047e-17,-0.06284139881994674,-0.0593433684731543,1.2307714229509146e-17,4.838655573380681e-18
m4c4,4,4,2.45,0.5,1.5707963267948966,2.5,0.05,3.0,0.125,7.5,0.033333333333333395,0.11170929281604326,0.20361436060309268,1.9064601061236022e-18,0.30191096758019187,6.940352916643935e-17,0.14997150223100206,7.106699554118691e-17,-0.053642858372090624,-0.1519394653491898,6.91605354350633e-17,1.663466374747558e-18
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.5,0.05,3.0,0.125,7.5,0.033333333333333395,0.11170929281604326,0.19707259836269017,1.72185823998641e-17,0.3496972474701032,1.0415660248624013e-16,0.15241119884916488,1.0490091578067079e-16,-0.044661399513525296,-0.19728604862093835,8.768233338080669e-17,7.443132944306584e-19
m4c4,4,4,4.3,0.5,1.5707963267948966,2.5,0.05,3.0,0.125,7.5,0.033333333333333395,0.11170929281604326,0.19584856306444462,3.1734269526583258e-18,0.33952731806283976,1.145321585565647e-16,0.1559471937423911,1.3822138876981015e-16,-0.039901369322053515,-0.18358012432044865,1.350479618171518e-16,2.368923021324546e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.5,0.05,3.0,0.125,7.5,0.033333333333333395,0.11170929281604326,0.19832463808287093,2.6932861501400846e-17,0.31283647067928216,1.127019266228255e-16,0.15916546972559334,1.7205601862902644e-16,-0.03915916835727759,-0.15367100095368882,1.4512315712762558e-16,5.935409200620093e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,2.5,0.05,3.0,0.125,7.5,0.033333333333333395,0.11170929281604326,0.2034594354806011,4.199231304237454e-18,0.2843584192420424,1.0646803513569625e-16,0.16186583921003556,2.0655459889426058e-16,-0.04159359627056555,-0.12249258003200686,2.0235536759002312e-16,1.0008656375856434e-16
m4c4,4,4,7.075,0.5,1.5707963267948966,2.5,0.05,3.0,0.125,7.5,0.033333333333333395,0.11170929281604326,0.21178376116547465,2.1074557628004165e-17,0.2570593285447874,9.863525884631807e-17,0.164077311002257,2.4166372132141093e-16,-0.047706450163217645,-0.09298201754253041,2.2058916369340678e-16,1.4302846247509286e-16
m4c4,4,4,8.0,0.5,1.5707963267948966,2.5,0.05,3.0,0.125,7.5,0.033333333333333395,0.11170929281604326,0.23023328623161965,4.957569746428051e-18,0.23147386436865464,9.03002546075133e-17,0.16587056324450805,2.772882490682725e-16,-0.0643627229871116,-0.06560330112414658,2.723306793218445e-16,1.869879944607592e-16
m4c4,4,4,0.6,0.5,1.5707963267948966,2.5,0.05,4.0,0.125,10.0,0.3666666666666666,0.0404276819945128,0.28988839560657137,1.7799289542489166e-17,0.27147121259082596,6.667935100313695e-18,0.2387318511743746,3.8127237244330274e-18,-0.05115654443219678,-0.03273936141645137,-1.3986565818056138e-17,-2.8552113758806674e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,2.5,0.05,4.0,0.125,10.0,0.3666666666666666,0.0404276819945128,0.2250316976186883,4.561384638298492e-18,0.22029139812068083,2.83464942286516e-17,0.15374418937926226,2.6728494538222226e-17,-0.07128750823942603,-0.06654720874141856,2.2167109899923732e-17,-1.6179996904293751e-18
m4c4,4,4,2.45,0.5,1.5707963267948966,2.5,0.05,4.0,0.125,10.0,0.3666666666666666,0.0404276819945128,0.2087864708120993,1.7581144279154723e-17,0.30439645742048205,6.988772171420485e-17,0.15061216531206367,5.73411535879506e-17,-0.058174305500035633,-0.15378429210841837,3.976000930879588e-17,-1.2546568126254243e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.5,0.05,4.0,0.125,10.0,0.3666666666666666,0.0404276819945128,0.2023395191397818,3.4236111626074797e-18,0.3503870724285994,1.0430887305181028e-16,0.155612756469276,9.087096705518427e-17,-0.046726762670505795,-0.1947743159593234,8.744735589257679e-17,-1.343790599662601e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,2.5,0.05,4.0,0.125,10.0,0.3666666666666666,0.0404276819945128,0.20110308231695245,6.043356354847684e-18,0.3396459945610502,1.1468654314608034e-16,0.16057210245268863,1.2726874761545344e-16,-0.04053097986426382,-0.17907389210836158,1.2122539126060576e-16,1.2582204469373103e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.5,0.05,4.0,0.125,10.0,0.3666666666666666,0.0404276819945128,0.20357401022430946,3.1936273245435244e-18,0.3128532731643179,1.1299613080748615e-16,0.16461451976066982,1.6603455002525595e-16,-0.03895949046363964,-0.14823875340364806,1.6284092270071243e-16,5.30384192177698e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,2.5,0.05,4.0,0.125,10.0,0.3666666666666666,0.0404276819945128,0.208744873213118,9.740564122519612e-18,0.28436057591284325,1.0688783095461454e-16,0.16777525228016438,2.0661804686629073e-16,-0.040969620932953615,-0.11658532363267887,1.9687748274377113e-16,9.973021591167619e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,2.5,0.05,4.0,0.125,10.0,0.3666666666666666,0.0404276819945128,0.2172159999592218,2.8115736577659997e-19,0.25705958898349357,9.913889487821e-17,0.17020738942919972,2.485375229437674e-16,-0.04700861053002209,-0.08685219955429385,2.4825636557799077e-16,1.4939862806555738e-16
m4c4,4,4,8.0,0.5,1.5707963267948966,2.5,0.05,4.0,0.125,10.0,0.3666666666666666,0.0404276819945128,0.23656825686413632,1.925241717260862e-17,0.23147389467217966,9.085028449397207e-17,0.17206341942660242,2.914068784187051e-16,-0.06450483743753391,-0.05941047524557724,2.721544612460965e-16,2.0055659392473303e-16
m4c4,4,4,0.6,0.5,1.5707963267948966,2.5,0.05,5.0,0.125,12.5,0.7,0.013995792487650892,0.2915612212229779,2.9217334345672083e-18,0.27271980563501386,6.76132978021506e-18,0.23443046290937464,7.376739049558474e-18,-0.05713075831360326,-0.03828934272563922,4.455005614991266e-18,6.154092693434144e-19
m4c4,4,4,1.525,0.5,1.5707963267948966,2.5,0.05,5.0,0.125,12.5,0.7,0.013995792487650892,0.2282746888648394,2.1930291518390762e-17,0.22276916517708256,2.870263233119023e-17,0.15315458752962066,2.3374383988817724e-17,-0.07512010133521874,-0.0696145776474619,1.4440924704269618e-18,-5.328248342372505e-18
m4c4,4,4,2.45,0.5,1.5707963267948966,2.5,0.05,5.0,0.125,12.5,0.7,0.013995792487650892,0.21234093357421788,3.030590056285772e-17,0.30612682452180484,7.037945610345851e-17,0.15415545899649513,4.5329769320143845e-17,-0.058185474577722746,-0.1519713655253097,1.5023868757286124e-17,-2.5049686783314662e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.5,0.05,5.0,0.125,12.5,0.7,0.013995792487650892,0.2058054564631134,4.149579528515634e-18,0.35083341107465116,1.0481975618530563e-16,0.16108042441789264,6.979105152531029e-17,-0.04472503204522077,-0.18975298665675852,6.564147199679466e-17,-3.502870465999534e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,2.5,0.05,5.0,0.125,12.5,0.7,0.013995792487650892,0.20435353974031184,2.367814825781171e-18,0.3397177603174637,1.1540776490034914e-16,0.16695904331583875,9.594540337724966e-17,-0.037394496424473095,-0.17275871700162496,9.35775885514685e-17,-1.9462361523099473e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.5,0.05,5.0,0.125,12.5,0.7,0.013995792487650892,0.2065863743854157,9.18946204361753e-18,0.31286284393163394,1.1392597521246834e-16,0.17140243879926698,1.231874572195804e-16,-0.03518393558614871,-0.14146040513236696,1.139979951759629e-16,9.26148200711207e-18
m4c4,4,4,6.15,0.5,1.5707963267948966,2.5,0.05,5.0,0.125,12.5,0.7,0.013995792487650892,0.2115389290138169,1.5955367796519422e-18,0.28436174062176467,1.0795007242683387e-16,0.17465833183344023,1.510625459381312e-16,-0.03688059718037667,-0.10970340878832444,1.4946700915847926e-16,4.311247351129733e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,2.5,0.05,5.0,0.125,12.5,0.7,0.013995792487650892,0.21985882749113453,1.6584395499730343e-17,0.25705972290346674,1.0026401049109009e-16,0.17700948176639078,1.792646589529026e-16,-0.04284934572474375,-0.08005024113707596,1.6268026345317226e-16,7.90006484618125e-17
m4c4,4,4,8.0,0.5,1.5707963267948966,2.5,0.05,5.0,0.125,12.5,0.7,0.013995792487650892,0.23926139652587303,5.44751779255433e-20,0.23147390910243248,9.198724924826065e-17,0.1786940499752717,2.0760318533706656e-16,-0.060567346550601336,-0.052779859127160794,2.0754871015914103e-16,1.1561593608880592e-16
m4c4,4,4,0.6,0.5,1.5707963267948966,2.5,0.05,6.0,0.125,15.0,0.95,0.0047012171462565856,0.29302164612436493,4.6453932383920325e-18,0.2738208535166622,6.843793614684797e-18,0.23163582291381432,1.2027912239010102e-17,-0.06138582321055061,-0.04218503060284787,7.38251900061807e-18,5.1841186243253055e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,2.5,0.05,6.0,0.125,15.0,0.95,0.0047012171462565856,0.23114617922071323,3.1973695831439552e-18,0.22502229636267418,2.903375359753649e-17,0.15573041463647444,2.6165036597251907e-17,-0.07541576458423879,-0.06929188172619974,2.2967667014107952e-17,-2.868717000284585e-18
m4c4,4,4,2.45,0.5,1.5707963267948966,2.5,0.05,6.0,0.125,15.0,0.95,0.0047012171462565856,0.2154464936415281,5.402159565427856e-18,0.3076628129857244,7.087215012625986e-17,0.16030799065381074,4.9462800463036276e-17,-0.05513850298771736,-0.14735482233191366,4.4060640897608416e-17,-2.1409349663223588e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.5,0.05,6.0,0.125,15.0,0.95,0.0047012171462565856,0.2087597130710981,2.542561992352645e-18,0.35121830095704437,1.0541509214082118e-16,0.1686363752476084,7.192388336786101e-17,-0.0401233378234897,-0.18258192570943596,6.938132137550836e-17,-3.3491208772960174e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,2.5,0.05,6.0,0.125,15.0,0.95,0.0047012171462565856,0.20702240449970524,7.617494720540899e-18,0.33977797024239864,1.1626331094314779e-16,0.1750346570728917,9.341250910823214e-17,-0.03198774742681354,-0.16474331316950694,8.579501438769124e-17,-2.2850801834915643e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.5,0.05,6.0,0.125,15.0,0.95,0.0047012171462565856,0.2089346993047884,9.844648941935537e-18,0.31287065660109337,1.1500932530688333e-16,0.1795506226322208,1.141928857799467e-16,-0.029384076672567594,-0.13332003396887257,1.0434823683801116e-16,-8.164395269366383e-19
m4c4,4,4,6.15,0.5,1.5707963267948966,2.5,0.05,6.0,0.125,15.0,0.95,0.0047012171462565856,0.21357635021791624,8.330177217227749e-18,0.28436266532029186,1.091715479914465e-16,0.18265047175423602,1.3448651744106438e-16,-0.030925878463680223,-0.10171219356605585,1.2615634022383663e-16,2.5314969449617876e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,2.5,0.05,6.0,0.125,15.0,0.95,0.0047012171462565856,0.22163637172504297,1.2461866503621107e-17,0.25705982633912045,1.0154767409992569e-16,0.18474905886260612,1.544530066220461e-16,-0.03688731286243685,-0.07231076747651433,1.41991140118425e-16,5.290533252212042e-17
m4c4,4,4,8.0,0.5,1.5707963267948966,2.5,0.05,6.0,0.125,15.0,0.95,0.0047012171462565856,0.24076981506859474,2.5854182297289156e-18,0.23147392064663602,9.327849886564614e-17,0.18616005465501018,1.7419890054895694e-16,-0.05460976041358456,-0.045313865991625846,1.7161348231922802e-16,8.09204016833108e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,3.0,0.05,2.0,0.15000000000000002,6.0,0.3,0.19914827347145578,0.2491911139032923,6.433246287452678e-18,0.2324336963044803,7.322729792326017e-18,0.20981764919630103,2.6441174927498527e-17,-0.03937346470699127,-0.02261604710817927,2.000792864004585e-17,1.911844513517251e-17
m4c4,4,4,1.525,0.5,1.5707963267948966,3.0,0.05,2.0,0.15000000000000002,6.0,0.3,0.19914827347145578,0.17927339392500724,1.0631311953789034e-17,0.21261559949757336,3.529346691774166e-17,0.13305739397069713,2.2778873346497687e-17,-0.04621599995431011,-0.07955820552687623,1.2147561392708653e-17,-1.2514593571243975e-17
m4c4,4,4,2.45,0.5,1.5707963267948966,3.0,0.05,2.0,0.15000000000000002,6.0,0.3,0.19914827347145578,0.16428211425395944,9.878511230246673e-18,0.32525202332514674,9.090967652465327e-17,0.12622229289731865,1.2915447293513135e-17,-0.038059821356640794,-0.1990297304278281,3.0369360632664618e-18,-7.799422923114013e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,3.0,0.05,2.0,0.15000000000000002,6.0,0.3,0.19914827347145578,0.16041520029666312,4.062218182779991e-18,0.3431684330583885,1.189554951836964e-16,0.1269547875161057,1.0268852119307462e-18,-0.03346041278055742,-0.2162136455422828,-3.035332970849245e-18,-1.1792860997176566e-16
m4c4,4,4,4.3,0.5,1.5707963267948966,3.0,0.05,2.0,0.15000000000000002,6.0,0.3,0.19914827347145578,0.16191092429440712,5.5840368873313165e-18,0.31462729521745814,1.2038623178654242e-16,0.12869694445104168,1.804163173708199e-17,-0.03321397984336544,-0.18593035076641645,1.2457594849750672e-17,-1.0234460004946043e-16
m4c4,4,4,5.225,0.5,1.5707963267948966,3.0,0.05,2.0,0.15000000000000002,6.0,0.3,0.19914827347145578,0.1667152622309323,1.3874632436201375e-17,0.2807108032847194,1.1311205812539687e-16,0.13038725875936485,3.732665217757205e-17,-0.03632800347156745,-0.15032354452535457,2.3452019741370674e-17,-7.578540594782482e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,3.0,0.05,2.0,0.15000000000000002,6.0,0.3,0.19914827347145578,0.1758092864555498,1.3873454167997683e-18,0.24842336253270836,1.0317272245049109e-16,0.1318399487554151,5.825653979115926e-17,-0.0439693377001347,-0.11658341377729325,5.686919437435949e-17,-4.491618265933183e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,3.0,0.05,2.0,0.15000000000000002,6.0,0.3,0.19914827347145578,0.19022009079218785,4.908714571832687e-18,0.21865814969327813,9.25590586193711e-17,0.13304897660326556,8.034168488826771e-17,-0.05717111418892229,-0.08560917309001256,7.543297031643502e-17,-1.2217373731103388e-17
m4c4,4,4,8.0,0.5,1.5707963267948966,3.0,0.05,2.0,0.15000000000000002,6.0,0.3,0.19914827347145578,0.2654652447226986,2.5941467342379576e-17,0.19154535734846617,8.212071129429387e-17,0.13404492411838406,1.0320889178684772e-16,-0.13142032060431455,-0.05750043323008211,7.726742444446814e-17,2.108818049255385e-17
