key,status,error,timestamp,beta,theta,g,n_modes,n_cut,ordered_p00,ordered_coh,analytic_v12_p00,analytic_v12_coh,analytic_raw_p00,analytic_raw_coh,ed_p00,ed_coh,elapsed_s,analytic_scalebound_p00,analytic_scalebound_coh
2.66153846|3|6,ok,,2026-02-20 10:32:41,2.661538461538462,1.5707963267948966,0.5,3,6,0.2514485492639486,1.4641222870092914e-17,0.2966037507833744,5.806010802476528e-17,1.0,1.980405826614873e-16,0.2300506170120332,3.172721958473628e-17,0.0776837000012165,1.0,1.9723889570822828e-16
3.69230769|3|6,ok,,2026-02-20 10:32:41,3.692307692307693,1.5707963267948966,0.5,3,6,0.2421348241473871,3.877449823331924e-18,0.3495480863455481,9.232230418945848e-17,1.0,2.6442446803553193e-16,0.2431492687914709,4.834431176585212e-17,0.0772842000005766,1.0,2.6209234485969133e-16
4.72307692|3|6,ok,,2026-02-20 10:32:41,4.723076923076923,1.5707963267948966,0.5,3,6,0.2374274191896352,1.5746197783307328e-17,0.3522742268959858,1.0817420831567945e-16,1.0,3.0711847185682216e-16,0.2523218722172855,6.456106543505976e-17,0.0763293000054545,1.0,3.0295711428709814e-16
5.75384615|3|6,ok,,2026-02-20 10:32:41,5.753846153846154,1.5707963267948966,0.5,3,6,0.2366590190770161,6.974040805869295e-18,0.3320370215145246,1.1060959254574412e-16,0.9999999999944778,3.33131013245545e-16,0.2582522377731544,8.046620389903503e-17,0.0749646999975084,0.9999999999944778,3.273101337341187e-16
6.78461538|3|6,ok,,2026-02-20 10:32:42,6.784615384615385,1.5707963267948966,0.5,3,6,0.2391104485666004,6.78838969289149e-18,0.3066730557697036,1.072332464507517e-16,1.0,3.4966735605918195e-16,0.2619872865587488,9.622915354201048e-17,0.0760719000027165,1.0,3.4246812667180093e-16
7.81538462|3|6,ok,,2026-02-20 10:32:42,7.815384615384616,1.5707963267948966,0.5,3,6,0.2439769616788219,4.021467548710236e-18,0.2812808736180651,1.0149335694450267e-16,1.0,3.6082581035047823e-16,0.2643171009327809,1.119866887991278e-16,0.0765105999962543,1.0,3.5249931069027956e-16
8.84615385|3|6,ok,,2026-02-20 10:32:42,8.846153846153847,1.5707963267948966,0.5,3,6,0.2491658432682009,7.256274840149223e-18,0.2570069925612697,9.477139992076694e-17,1.0,3.687502998060666e-16,0.2657671266215743,1.278168879071787e-16,0.0769426000042585,1.0,3.594945060398117e-16
9.87692308|3|6,ok,,2026-02-20 10:32:42,9.876923076923076,1.5707963267948966,0.5,3,6,0.1372586525968836,8.815521408774453e-18,0.2341117036475777,8.770081789980059e-17,1.0,3.746109960455261e-16,0.2666707344551245,1.437508661835883e-16,0.0759797000064281,1.0,3.645778628712941e-16
10.90769231|3|6,ok,,2026-02-20 10:32:42,10.907692307692308,1.5707963267948966,0.5,3,6,0.2773849835654745,1.8310705880825248e-17,0.2126669346972161,8.061964910720125e-17,1.0,3.790887822888825e-16,0.2672353840919142,1.5979118860553702e-16,0.076745700003812,0.9999998345444678,3.683951986818434e-16
11.93846154|3|6,ok,,2026-02-20 10:32:42,11.93846153846154,1.5707963267948966,0.5,3,6,0.357638538426593,5.382389204600089e-18,0.1926916091973316,7.372426124913351e-17,1.0,3.8260234362363717e-16,0.2675893487889987,1.7592632640365135e-16,0.075893499997619,1.0,3.7133981102472023e-16
12.96923077|3|6,ok,,2026-02-20 10:32:42,12.969230769230771,1.5707963267948966,0.5,3,6,0.5,4.894244548200079e-34,0.1741771079684883,6.713168650161785e-17,0.999989783408255,3.85418046211834e-16,0.2678119250364285,1.9213968206065682e-16,0.0770580999960657,1.0,3.736633591691978e-16
14.00000000|3|6,ok,,2026-02-20 10:32:42,14.0,1.5707963267948966,0.5,3,6,0.4027216309267352,1.778968326176735e-18,0.1570981737463424,6.091070677931855e-17,1.0,3.877238374401448e-16,0.2679522651457852,2.0841443441426743e-16,0.0756886999952257,1.0,3.7552885644972456e-16
0.60000000|4|3,ok,,2026-02-20 10:32:42,0.6,1.5707963267948966,0.5,4,3,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552489e-18,0.2783190849547413,3.4981858344723574e-18,0.0088565000041853,0.36059919708377536,9.037513261387737e-18
1.63076923|4|3,ok,,2026-02-20 10:32:42,1.6307692307692307,1.5707963267948966,0.5,4,3,0.2682899329197803,1.403340444965622e-17,0.2404451903580123,2.4885139145322145e-17,0.97124012970106,1.1423742065123592e-16,0.1682327101681539,3.147962713006201e-17,0.0084279000002425,0.9672635880553893,1.1364367642968988e-16
2.66153846|4|3,ok,,2026-02-20 10:32:42,2.661538461538462,1.5707963267948966,0.5,4,3,0.2514485492639486,1.4641222870092914e-17,0.2966037507833744,5.806010802476528e-17,1.0,1.980405826614873e-16,0.1506324424977481,7.388801815608004e-17,0.0087012000003596,1.0,1.9723889570822828e-16
3.69230769|4|3,ok,,2026-02-20 10:32:42,3.692307692307693,1.5707963267948966,0.5,4,3,0.2421348241473871,3.877449823331924e-18,0.3495480863455481,9.232230418945848e-17,1.0,2.6442446803553193e-16,0.1496309975129,1.2010864566408134e-16,0.0093822999988333,1.0,2.6209234485969133e-16
4.72307692|4|3,ok,,2026-02-20 10:32:42,4.723076923076923,1.5707963267948966,0.5,4,3,0.2374274191896352,1.5746197783307328e-17,0.3522742268959858,1.0817420831567945e-16,1.0,3.0711847185682216e-16,0.1514271654285716,1.6845910276715156e-16,0.0093992999973124,1.0,3.0295711428709814e-16
5.75384615|4|3,ok,,2026-02-20 10:32:42,5.753846153846154,1.5707963267948966,0.5,4,3,0.2366590190770161,6.974040805869295e-18,0.3320370215145246,1.1060959254574412e-16,0.9999999999944778,3.33131013245545e-16,0.1533957689346437,2.182578855502512e-16,0.0087847000031615,0.9999999999944778,3.273101337341187e-16
6.78461538|4|3,ok,,2026-02-20 10:32:42,6.784615384615385,1.5707963267948966,0.5,4,3,0.2391104485666004,6.78838969289149e-18,0.3066730557697036,1.072332464507517e-16,1.0,3.4966735605918195e-16,0.1550719660953523,2.689593817983452e-16,0.0086406999980681,1.0,3.4246812667180093e-16
7.81538462|4|3,ok,,2026-02-20 10:32:42,7.815384615384616,1.5707963267948966,0.5,4,3,0.2439769616788219,4.021467548710236e-18,0.2812808736180651,1.0149335694450267e-16,1.0,3.6082581035047823e-16,0.1564172477043574,3.2012454310339683e-16,0.0093034000019542,1.0,3.5249931069027956e-16
8.84615385|4|3,ok,,2026-02-20 10:32:42,8.846153846153847,1.5707963267948966,0.5,4,3,0.2491658432682009,7.256274840149223e-18,0.2570069925612697,9.477139992076694e-17,1.0,3.687502998060666e-16,0.1574739523443632,3.7143546642899033e-16,0.0093486999976448,1.0,3.594945060398117e-16
9.87692308|4|3,ok,,2026-02-20 10:32:42,9.876923076923076,1.5707963267948966,0.5,4,3,0.1372586525968836,8.815521408774453e-18,0.2341117036475777,8.770081789980059e-17,1.0,3.746109960455261e-16,0.1582944505350017,4.2268205060310085e-16,0.0086300000039045,1.0,3.645778628712941e-16
10.90769231|4|3,ok,,2026-02-20 10:32:42,10.907692307692308,1.5707963267948966,0.5,4,3,0.2773849835654745,1.8310705880825248e-17,0.2126669346972161,8.061964910720125e-17,1.0,3.790887822888825e-16,0.1589262950691623,4.73737816841405e-16,0.0086878000001888,0.9999998345444678,3.683951986818434e-16
11.93846154|4|3,ok,,2026-02-20 10:32:42,11.93846153846154,1.5707963267948966,0.5,4,3,0.357638538426593,5.382389204600089e-18,0.1926916091973316,7.372426124913351e-17,1.0,3.8260234362363717e-16,0.159409467696081,5.245361540485899e-16,0.0090448999981163,1.0,3.7133981102472023e-16
12.96923077|4|3,ok,,2026-02-20 10:32:42,12.969230769230771,1.5707963267948966,0.5,4,3,0.5,4.894244548200079e-34,0.1741771079684883,6.713168650161785e-17,0.999989783408255,3.85418046211834e-16,0.1597765178773774,5.75050801325492e-16,0.0093188000028021,1.0,3.736633591691978e-16
14.00000000|4|3,ok,,2026-02-20 10:32:42,14.0,1.5707963267948966,0.5,4,3,0.4027216309267352,1.778968326176735e-18,0.1570981737463424,6.091070677931855e-17,1.0,3.877238374401448e-16,0.1600534565553158,6.252811265370751e-16,0.0090079999936278,1.0,3.7552885644972456e-16
0.60000000|4|4,ok,,2026-02-20 10:32:42,0.6,1.5707963267948966,0.5,4,4,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552489e-18,0.2840765335187266,9.541752872372708e-18,0.1241693000047234,0.36059919708377536,9.037513261387737e-18
1.63076923|4|4,ok,,2026-02-20 10:32:42,1.6307692307692307,1.5707963267948966,0.5,4,4,0.2682899329197803,1.403340444965622e-17,0.2404451903580123,2.4885139145322145e-17,0.97124012970106,1.1423742065123592e-16,0.1868116599179671,2.4603381288936085e-17,0.1210506999996141,0.9672635880553893,1.1364367642968988e-16
2.66153846|4|4,ok,,2026-02-20 10:32:43,2.661538461538462,1.5707963267948966,0.5,4,4,0.2514485492639486,1.4641222870092914e-17,0.2966037507833744,5.806010802476528e-17,1.0,1.980405826614873e-16,0.1776892054149088,3.738083460953957e-17,0.1305625000022701,1.0,1.9723889570822828e-16
3.69230769|4|4,ok,,2026-02-20 10:32:43,3.692307692307693,1.5707963267948966,0.5,4,4,0.2421348241473871,3.877449823331924e-18,0.3495480863455481,9.232230418945848e-17,1.0,2.6442446803553193e-16,0.1813162298402674,5.3082980247515097e-17,0.1243583999967086,1.0,2.6209234485969133e-16
4.72307692|4|4,ok,,2026-02-20 10:32:43,4.723076923076923,1.5707963267948966,0.5,4,4,0.2374274191896352,1.5746197783307328e-17,0.3522742268959858,1.0817420831567945e-16,1.0,3.0711847185682216e-16,0.1861862621046807,7.09407295748657e-17,0.1220371000017621,1.0,3.0295711428709814e-16
5.75384615|4|4,ok,,2026-02-20 10:32:43,5.753846153846154,1.5707963267948966,0.5,4,4,0.2366590190770161,6.974040805869295e-18,0.3320370215145246,1.1060959254574412e-16,0.9999999999944778,3.33131013245545e-16,0.1904335194376893,9.021099127536287e-17,0.1219535999989602,0.9999999999944778,3.273101337341187e-16
6.78461538|4|4,ok,,2026-02-20 10:32:43,6.784615384615385,1.5707963267948966,0.5,4,4,0.2391104485666004,6.78838969289149e-18,0.3066730557697036,1.072332464507517e-16,1.0,3.4966735605918195e-16,0.1938439111075644,1.1027347591675718e-16,0.1231594000055338,1.0,3.4246812667180093e-16
7.81538462|4|4,ok,,2026-02-20 10:32:43,7.815384615384616,1.5707963267948966,0.5,4,4,0.2439769616788219,4.021467548710236e-18,0.2812808736180651,1.0149335694450267e-16,1.0,3.6082581035047823e-16,0.196507818427888,1.3067974324899763e-16,0.1233839000051375,1.0,3.5249931069027956e-16
8.84615385|4|4,ok,,2026-02-20 10:32:43,8.846153846153847,1.5707963267948966,0.5,4,4,0.2491658432682009,7.256274840149223e-18,0.2570069925612697,9.477139992076694e-17,1.0,3.687502998060666e-16,0.1985622512512092,1.5114081744138404e-16,0.123964700003853,1.0,3.594945060398117e-16
9.87692308|4|4,ok,,2026-02-20 10:32:44,9.876923076923076,1.5707963267948966,0.5,4,4,0.1372586525968836,8.815521408774453e-18,0.2341117036475777,8.770081789980059e-17,1.0,3.746109960455261e-16,0.2001356878537989,1.714891411301194e-16,0.1224303999988478,1.0,3.645778628712941e-16
10.90769231|4|4,ok,,2026-02-20 10:32:44,10.907692307692308,1.5707963267948966,0.5,4,4,0.2773849835654745,1.8310705880825248e-17,0.2126669346972161,8.061964910720125e-17,1.0,3.790887822888825e-16,0.2013360873385879,1.916399971066436e-16,0.1239163999998709,0.9999998345444678,3.683951986818434e-16
11.93846154|4|4,ok,,2026-02-20 10:32:44,11.93846153846154,1.5707963267948966,0.5,4,4,0.357638538426593,5.382389204600089e-18,0.1926916091973316,7.372426124913351e-17,1.0,3.8260234362363717e-16,0.2022500672961588,2.115609494399764e-16,0.1232292000058805,1.0,3.7133981102472023e-16
12.96923077|4|4,ok,,2026-02-20 10:32:44,12.969230769230771,1.5707963267948966,0.5,4,4,0.5,4.894244548200079e-34,0.1741771079684883,6.713168650161785e-17,0.999989783408255,3.85418046211834e-16,0.2029454026723624,2.312502656965641e-16,0.123125500002061,1.0,3.736633591691978e-16
14.00000000|4|4,ok,,2026-02-20 10:32:44,14.0,1.5707963267948966,0.5,4,4,0.4027216309267352,1.778968326176735e-18,0.1570981737463424,6.091070677931855e-17,1.0,3.877238374401448e-16,0.20347434514149,2.507227261718425e-16,0.1228903999945032,1.0,3.7552885644972456e-16
